Thời gian,Tổng tiền hàng (theo thời gian),Giảm giá (theo thời gian),Doanh thu (theo thời gian),Tổng giá vốn (theo thời gian),Lợi nhuận gộp (theo thời gian),Mã giao dịch,Chi nhánh,Thời gian (theo giao dịch),Tổng tiền hàng (theo giao dịch),Giảm giá (theo giao dịch),Doanh thu (theo giao dịch),Tổng giá vốn (theo giao dịch),Lợi nhuận gộp (theo giao dịch),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Nhóm hàng(3 Cấp),SL,Giá bán/SP,Giá vốn/SP,Lợi nhuận/SP,Tổng lợi nhuận hàng hóa
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012406,BHS Đại Phúc,04/02/2026 15:19:33,"36,000",0,"36,000","31,637","4,363",09000203,8935311110600,Cháo Sườn 70gr x 50 NĐ (HD) (Gói),,"Gạo, bột và thực phẩm khô>>Nui, mì, bún khô>>Phở, Mỳ",2.0,"9,000.0","8,205.93",794.07,"1,588"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012406,BHS Đại Phúc,04/02/2026 15:19:33,"36,000",0,"36,000","31,637","4,363",09000993,8936221042463,Mì dinh dưỡng khoai tây Omachi trộn hương vị thịt xiên nướng 30gói x 90gr (Gói),,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì ăn liền",2.0,"9,000.0","7,612.50","1,387.50","2,775"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012405,BHS Đại Phúc,04/02/2026 15:08:48,"27,000",0,"27,000","25,375","1,625",23000030,8934647041206,Thuốc lá Ngựa trắng (Bao),,Chăm sóc cá nhân>>Gây Hại Sức Khỏe>>Thuốc Lá,1.0,"27,000.0","25,375.0","1,625.0","1,625"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012404,BHS Đại Phúc,04/02/2026 14:48:14,"20,000",0,"20,000","12,586","7,414",09000319,8936049051715,MÌ TÔ ĂN LIỀN-MÌ XỐT TƯƠNG ĐEN (Tô),Otoki,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì, bún, phở, cháo ăn liên, bánh gạo",1.0,"20,000.0","12,586.0","7,414.0","7,414"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012403,BHS Đại Phúc,04/02/2026 14:44:42,"75,000",0,"75,000","64,153","10,847",08000273,8936034875258,Xúc xích tiệt trùng Ponnie vị Heo 20gói x 5cây x 35gr (Gói),,"Gạo, bột và thực phẩm khô>>Lạp xưởng, xúc xích, khô sấy>>Lạp xưởng, xúc xích ăn liền",1.0,"21,000.0","16,747.50","4,252.50","4,253"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012403,BHS Đại Phúc,04/02/2026 14:44:42,"75,000",0,"75,000","64,153","10,847",09000347,8935311110327,Bánh đa cua tô 125gr x 12 NĐ (Tô),,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì, bún, phở, cháo ăn liên, bánh gạo",1.0,"27,000.0","23,552.14","3,447.86","3,448"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012403,BHS Đại Phúc,04/02/2026 14:44:42,"75,000",0,"75,000","64,153","10,847",11000230,4897036692257,MONSTER GREEN 355ML 24 SLEEK CAN SF -trắng (Cái),,Đồ uống>>Nước ngọt>>Nước giải khát,1.0,"27,000.0","23,852.50","3,147.50","3,148"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012402,BHS Đại Phúc,04/02/2026 14:32:22,"1,262,000",0,"1,262,000","1,164,409","97,591",11000195,8934822212339,Bia Heineken 330ml/24. (Lon),Heineken,Đồ uống>>Bia>>Bia nội địa,24.0,"18,333.33","17,559.50",773.83,"18,572"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012402,BHS Đại Phúc,04/02/2026 14:32:22,"1,262,000",0,"1,262,000","1,164,409","97,591",11000198,8935012413321,Bia lon Saigon Lager 330ml (Lon),Sabeco,Đồ uống>>Bia>>Bia nội địa,24.0,"11,250.0","10,869.0",381.0,"9,144"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012402,BHS Đại Phúc,04/02/2026 14:32:22,"1,262,000",0,"1,262,000","1,164,409","97,591",11000209,8935049501503,Đồ uống COKE 320ML 4X6 SC SF (Lon),,Đồ uống>>Nước ngọt>>Nước giải khát,24.0,"7,500.0","7,189.57",310.43,"7,450"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012402,BHS Đại Phúc,04/02/2026 14:32:22,"1,262,000",0,"1,262,000","1,164,409","97,591",11000242,8936010532199,Trà đào sả (Nhãn hiệu Cozy) (320ml) (Lon),Cozy,Đồ uống>>Nước ngọt>>Nước giải khát,24.0,"8,000.0","6,343.75","1,656.25","39,750"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012402,BHS Đại Phúc,04/02/2026 14:32:22,"1,262,000",0,"1,262,000","1,164,409","97,591",11000520,8935049501480,Minute Maid Splash nước cam ép 320ml (Lon),,Đồ uống>>Nước ngọt>>Nước giải khát,24.0,"7,500.0","6,555.21",944.79,"22,675"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012401,BHS Đại Phúc,04/02/2026 14:21:18,"16,000",0,"16,000","10,667","5,333",19000616,8936201851573,"Vở kẻ ngang CNB120-STR 175*250mm, 70g - 1/5/80 (Quyển)",,Nhà cửa và đời sống>>Văn phòng phẩm>>Văn Phòng Phẩm,1.0,"16,000.0","10,666.68","5,333.32","5,333"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012400,BHS Đại Phúc,04/02/2026 13:26:21,"37,000",0,"37,000","28,769","8,231",11000378,8934588063145,Aquafina chai nhựa 355x24 (Chai),Pepsi,Đồ uống>>Nước ngọt>>Nước giải khát,2.0,"5,000.0","3,467.92","1,532.08","3,064"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012400,BHS Đại Phúc,04/02/2026 13:26:21,"37,000",0,"37,000","28,769","8,231",11000566,8934588642265,Boss cà Phê sữa Lon 235x24 Lốc 6 (Lon),,"Đồ uống>>Trà>>Trà, Cà phê, cacao",1.0,"11,000.0","9,193.87","1,806.13","1,806"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012400,BHS Đại Phúc,04/02/2026 13:26:21,"37,000",0,"37,000","28,769","8,231",12000806,8885013130751,Kem FRUTYROLL (Que),,Thực phẩm đông mát>>Kem,1.0,"8,000.0","7,105.0",895.0,895
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012400,BHS Đại Phúc,04/02/2026 13:26:21,"37,000",0,"37,000","28,769","8,231",13000633,8934614025581,Bánh calty quy bơ túi 90g dâu (Túi),Tràng An,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",1.0,"8,000.0","5,533.63","2,466.37","2,466"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012399,BHS Đại Phúc,04/02/2026 12:40:04,"170,000",0,"170,000","138,407","31,593",18001018,6902088985597,101OMO Viên Giặt Hương Tinh Tế 210g/12 Hộp (Hộp),Unilever,"Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo>>Bột giặt, nước giặt, viên giặt",2.0,"85,000.0","69,203.51","15,796.49","31,593"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012398,BHS Đại Phúc,04/02/2026 12:36:54,"12,000",0,"12,000","9,846","2,154",11000292,8935017402177,Nước khoáng Faith chanh muối có ga 355ml/24 (Chai),,Đồ uống>>Nước ngọt>>Nước giải khát,1.0,"6,000.0","4,567.50","1,432.50","1,433"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012398,BHS Đại Phúc,04/02/2026 12:36:54,"12,000",0,"12,000","9,846","2,154",12000706,8885013132014,Kem MILK CEREAL CRISPY (Cái),,Thực phẩm đông mát>>Kem>>Kem,1.0,"6,000.0","5,278.0",722.0,722
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012397,BHS Đại Phúc,04/02/2026 12:27:44,"12,000",0,"12,000","9,188","2,812",09001269,8936236470374,Mì kokomi 75g hương vị tôm chưa cây chanh ớt (Gói),,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì ăn liền",1.0,"4,000.0","3,654.0",346.0,346
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012397,BHS Đại Phúc,04/02/2026 12:27:44,"12,000",0,"12,000","9,188","2,812",13000632,8934614025574,Bánh calty quy bơ túi 90g cam (Túi),Tràng An,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",1.0,"8,000.0","5,533.63","2,466.37","2,466"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",10000447,8935337803968,HASUKOOK dầu đậu nành NK Nga chai 1L/12 (Chai),HaSu,"Dầu ăn, nước chấm, gia vị>>Dầu ăn>>Dầu ăn",20.0,"50,000.0","49,227.50",772.50,"15,450"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",10000813,8934707031956,Hạt nêm từ thịt 400g (1+1Knorr TTX Ống 65g)/16 bộ (Bộ),,"Dầu ăn, nước chấm, gia vị",20.0,"31,000.0","27,076.14","3,923.86","78,477"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",10001053,8936136161648,Nước chấm Nam Ngư Đệ Nhị (QR) 18chai x 800ml (Chai),,"Dầu ăn, nước chấm, gia vị>>Nước chấm, mắm>>Mắm các loại",20.0,"18,000.0","16,240.0","1,760.0","35,200"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000395,8934868172727,105SUN NLS BIOSHIELD Hương Chanh Yuzu & Sả 1kg/12 chai (Cái),,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nước Lau Nhà,1.0,"31,000.0","26,478.31","4,521.69","4,522"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000397,8934868162384,105SUN NLS Tinh dầu thảo mộc h.Diên vỹ Bạch đàn 1kg/12-Chai (Chai),,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nước lau sàn,2.0,"31,000.0","30,602.18",397.82,796
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000400,8934868162445,105SUN SUNLIGHT NLS TD Thảo Mộc Hương Lily & Bạch Trà 1kg/12 chai (Chai),,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nước Lau Nhà,1.0,"31,000.0","30,602.18",397.82,398
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000402,8934868174110,105SUNLIGHT NLS Tinh Dầu Thảo Mộc H Hoa Lavender 1kg/12 chai (Chai),,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nước Lau Nhà,1.0,"31,000.0","30,602.18",397.82,398
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000674,8935337802091,Nước giặt xả Zesty Clean Hương Đại Dương 3.2Kg (Túi),,Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo,4.0,"145,000.0","108,750.0","36,250.0","145,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000675,8935337802084,Nước giặt xả Zesty Clean Hương Ngàn Hoa 3.2Kg (Túi),,Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo,8.0,"145,000.0","108,750.0","36,250.0","290,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000676,8935337802077,Nước giặt xả Zesty Clean Hương Huyền Bí 3.2Kg (Túi),,Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo,8.0,"145,000.0","108,750.0","36,250.0","290,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000840,8935337801131,NLS SUTIKI Hương 950g chiết xuất lyly/12 (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,4.0,"31,000.0","22,456.87","8,543.13","34,173"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000842,8935337800981,SUTIKI NLS hương thanh trúc chiết xuất bưởi tươi 950g/12-chai (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,11.0,"31,000.0","22,456.87","8,543.13","93,974"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012396.01,BHS Đại Phúc,04/02/2026 12:08:39,"6,000,000",0,"6,000,000","4,879,112","1,120,888",18000845,8935337801230,SUTIKI NRC Hương chanh 750g (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,20.0,"25,000.0","18,375.0","6,625.0","132,500"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012395,BHS Đại Phúc,04/02/2026 12:08:04,"94,000",0,"94,000","72,478","21,522",09000091,8936221044160,Mì Kokomi Tôm chua cay 30 gói x 65gr (Gói),Kokomi,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì, bún, phở, cháo ăn liên, bánh gạo",2.0,"3,000.0","2,625.81",374.19,748
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012395,BHS Đại Phúc,04/02/2026 12:08:04,"94,000",0,"94,000","72,478","21,522",09000115,8934563138165,Hảo hảo hương vị mì tôm chua cay 75G/30 - gói (Gói),Acecook,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì, bún, phở, cháo ăn liên, bánh gạo",1.0,"4,000.0","3,789.31",210.69,211
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012395,BHS Đại Phúc,04/02/2026 12:08:04,"94,000",0,"94,000","72,478","21,522",09000778,8801073113893,Mỳ Xốt kem ý ( Mỳ Xào Gà Cay Carbonara ) 130g*40EA (Gói) (Gói),,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì, bún, phở, cháo ăn liên, bánh gạo",3.0,"28,000.0","21,145.50","6,854.50","20,564"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012394,BHS Đại Phúc,04/02/2026 11:48:14,"100,000",0,"100,000","72,000","28,000",09001423,8859522968693,Miến dong Lào gói 200g (Gói),,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Miến, bún, nui, bánh đa.. Đồ khô",4.0,"25,000.0","18,000.0","7,000.0","28,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012393,BHS Đại Phúc,04/02/2026 11:37:16,"21,000",0,"21,000","18,067","2,933",23000031,8934603000353,Sài gòn dưa lưới (Bao),,Chăm sóc cá nhân>>Gây Hại Sức Khỏe>>Thuốc Lá,1.0,"21,000.0","18,067.0","2,933.0","2,933"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012392,BHS Đại Phúc,04/02/2026 11:26:04,"500,000",0,"500,000","338,131","161,869",29000018,,HS11-HỒNG TỬU KHAI XUÂN (Set),,Thủ công>>Sự kiện>>Tết,1.0,"500,000.0","338,131.0","161,869.0","161,869"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012391,BHS Đại Phúc,04/02/2026 10:52:36,"26,000",0,"26,000","20,972","5,028",10000237,8934804004044,Dầu hào Maggi 350g/24 (Chai),,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Dầu hào, giấm, bơ",1.0,"24,000.0","19,245.98","4,754.02","4,754"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012391,BHS Đại Phúc,04/02/2026 10:52:36,"26,000",0,"26,000","20,972","5,028",13000820,8935001718987,CC kẹo mút Gum thổi 24 góix36que (432g) - hương cola (Cái),,"Bánh, kẹo, snack>>Kẹo>>Kẹo",1.0,"2,000.0","1,725.50",274.50,275
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012390,BHS Đại Phúc,04/02/2026 10:32:54,"12,000",0,"12,000","10,150","1,850",13001143,8938520490600,BÁNH GATO (4 HỘP/ THÙNG) (Gói),,"Bánh, kẹo, snack",1.0,"12,000.0","10,150.0","1,850.0","1,850"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012389,BHS Đại Phúc,04/02/2026 10:25:18,"30,000",0,"30,000","25,375","4,625",10000873,8938563903013,Bột Baking Soda 454gr Natural Soda (Hộp),,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Bột gia vị",1.0,"30,000.0","25,375.0","4,625.0","4,625"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012388,BHS Đại Phúc,04/02/2026 10:15:35,"27,000",0,"27,000","25,375","1,625",23000030,8934647041206,Thuốc lá Ngựa trắng (Bao),,Chăm sóc cá nhân>>Gây Hại Sức Khỏe>>Thuốc Lá,1.0,"27,000.0","25,375.0","1,625.0","1,625"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",02000372,8934868145233,107LFB xà bông cục bảo vệ vượt trội 90g/72 bánh-bánh (Bánh),,Chăm sóc cá nhân>>Chăm sóc cơ thể>>Xà Bông Cục,50.0,"13,000.0","10,754.94","2,245.06","112,253"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",04000723,8935337899602,Hasu Giấy ăn rút cao cấp gói 500 tờ/5x8 (Gói),HaSu,Chăm sóc cá nhân>>Chăm sóc cá nhân khác>>Chăm Sóc Cá Nhân Hasu,50.0,"22,000.0","18,000.0","4,000.0","200,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",10000102,8934597030091,Bột canh Iốt H/C 190g (Gói),,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Muối, bột canh",150.0,"4,000.0","3,451.0",549.0,"82,350"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",10000110,8935039500509,Ajinomoto 454g/40 (Gói),Ajinomoto,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Hạt nêm, bột ngọt",19.0,"35,000.0","32,226.25","2,773.75","52,701"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",10000259,8934637011523,Tương ớt pet 270gr x24 chai (Cái),,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Tương ớt, tương cà, Mayonnaise",50.0,"12,500.0","11,165.0","1,335.0","66,750"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",10000451,8938550469041,HS Bột ngọt FUJI-MOTO 300gL/50 (Gói),HaSu,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Hạt nêm, bột ngọt",14.0,"23,000.0","14,007.0","8,993.0","125,902"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",10000452,8938550469072,HS Bột ngọt FUJI-MOTO 454gL/40 (Gói),HaSu,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Hạt nêm, bột ngọt",17.0,"32,000.0","21,822.50","10,177.50","173,018"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",10000837,8934707031796,KORR Hạt nên từ thịt 900g(1+1 Knorr TTX Ống 136g) /8 bộ (Bộ),,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Hạt nêm, bột ngọt, bột canh",50.0,"65,000.0","61,900.0","3,100.0","155,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",10001053,8936136161648,Nước chấm Nam Ngư Đệ Nhị (QR) 18chai x 800ml (Chai),,"Dầu ăn, nước chấm, gia vị>>Nước chấm, mắm>>Mắm các loại",50.0,"18,000.0","16,240.0","1,760.0","88,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",18000796,8935337899916,HASU NG LOVELY FOR BABAY 2.6L (Can),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,50.0,"120,000.0","50,750.0","69,250.0","3,462,500"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",18000804,8935337899893,HASU NXV khô hồng 100ml (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,10.0,"53,000.0","48,720.0","4,280.0","42,800"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",18000805,8935337899909,HASU NXV khô xanh dịu êm chai 100ml (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,40.0,"53,000.0","48,720.0","4,280.0","171,200"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",18000840,8935337801131,NLS SUTIKI Hương 950g chiết xuất lyly/12 (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,40.0,"30,000.0","22,456.87","7,543.13","301,725"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",18000842,8935337800981,SUTIKI NLS hương thanh trúc chiết xuất bưởi tươi 950g/12-chai (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,10.0,"30,000.0","22,456.87","7,543.13","75,431"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",18000845,8935337801230,SUTIKI NRC Hương chanh 750g (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,50.0,"26,000.0","18,375.0","7,625.0","381,250"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",18000884,8935337800202,SUTIKI Nước tẩy bồn cầu và nhà tắm XANH chai 750ml/20 (Chai),,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Tẩy Rửa Nhà Tắm,25.0,"30,000.0","22,837.50","7,162.50","179,063"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012387.01,BHS Đại Phúc,04/02/2026 09:01:41,"21,606,000",0,"21,606,000","15,756,997","5,849,003",18001308,8935337800219,Sutiki Nước tẩy bồn cầu và nhà tắm đen chai 750ml/20 (Chai),,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,25.0,"30,000.0","22,837.50","7,162.50","179,063"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012386.01,BHS Đại Phúc,04/02/2026 08:30:09,"4,020,000",0,"4,020,000","2,949,375","1,070,625",18000674,8935337802091,Nước giặt xả Zesty Clean Hương Đại Dương 3.2Kg (Túi),,Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo,8.0,"145,000.0","108,750.0","36,250.0","290,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012386.01,BHS Đại Phúc,04/02/2026 08:30:09,"4,020,000",0,"4,020,000","2,949,375","1,070,625",18000675,8935337802084,Nước giặt xả Zesty Clean Hương Ngàn Hoa 3.2Kg (Túi),,Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo,4.0,"145,000.0","108,750.0","36,250.0","145,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012386.01,BHS Đại Phúc,04/02/2026 08:30:09,"4,020,000",0,"4,020,000","2,949,375","1,070,625",18000676,8935337802077,Nước giặt xả Zesty Clean Hương Huyền Bí 3.2Kg (Túi),,Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo,8.0,"145,000.0","108,750.0","36,250.0","290,000"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012386.01,BHS Đại Phúc,04/02/2026 08:30:09,"4,020,000",0,"4,020,000","2,949,375","1,070,625",18000848,8935337801032,SUTIKI NRC hương lô hội 750g (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,15.0,"32,000.0","22,125.0","9,875.0","148,125"
04/02/2026,"34,359,000",0,"34,359,000","25,879,518","8,479,482",HD012386.01,BHS Đại Phúc,04/02/2026 08:30:09,"4,020,000",0,"4,020,000","2,949,375","1,070,625",18000851,8935337801063,SUTIKI NRC Hương quế 750g (Chai),HaSu,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,15.0,"32,000.0","22,125.0","9,875.0","148,125"
