Loại hàng,Nhóm hàng(3 Cấp),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Giá bán,Giá vốn,Tồn kho,Đặt NCC,KH đặt,Dự kiến hết hàng,Tồn nhỏ nhất,Tồn lớn nhất,ĐVT,Mã ĐVT Cơ bản,Quy đổi,Thuộc tính,Mã HH Liên quan,"Hình ảnh (url1,url2...)",Quản lý lô-hạn sử dụng,Trọng lượng,Tích điểm,Đang kinh doanh,Được bán trực tiếp,Mô tả,Mẫu ghi chú,Vị trí,Hàng thành phần,Lô 1,Hạn sử dụng 1,Tồn 1
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000363,6972547000215,Tăm chỉ nha khoa My Lan hộp 200 cái/T120,,"37,500.0","25,375.01",0.0,0.0,0.0,0 ngày,0.0,0.0,Hộp,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000363-1,,Tăm chỉ nha khoa My Lan hộp 200 cái/T120,,"375,000.0","253,750.10",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000363,10.0,,03000363,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000362,8809055952133,Tăm chỉ nha khoa Bis up lọ tròn 70PCS/96,,"31,500.0","26,308.80",0.0,0.0,0.0,0 ngày,0.0,0.0,Hộp,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000362-1,,Tăm chỉ nha khoa Bis up lọ tròn 70PCS/96,,"157,500.0","131,544.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000362,5.0,,03000362,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000361,8938531758164,Tăm chỉ kẽ răng Jomi túi 80 cái/30,,"26,000.0","20,827.80",0.0,0.0,0.0,0 ngày,0.0,0.0,Túi,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000361-1,,Tăm chỉ kẽ răng Jomi túi 80 cái/30,,"780,000.0","624,834.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000361,30.0,,03000361,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000360,4983435764173,Tăm chỉ kẽ răng AH-OK-60P Okamura,,"32,500.0","27,361.15",0.0,0.0,0.0,0 ngày,0.0,0.0,Hộp,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000359,4983435764166,Tăm chỉ kẽ răng AH-OK-110P Okamura,,"55,500.0","47,355.84",0.0,0.0,0.0,0 ngày,0.0,0.0,Hộp,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000358,4983435764159,Tăm chỉ kẽ răng AH-503-40P Okamura,,"30,500.0","26,503.48",0.0,0.0,0.0,0 ngày,0.0,0.0,Hộp,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000357,9300647000342,Oral-B Chỉ răng Essential 50m/48,,"50,500.0","43,701.11",0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000357-1,,Oral-B Chỉ răng Essential 50m/48,,"2,424,000.0","2,097,653.28",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000357,48.0,,03000357,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000356,8938522993581,Dụng vụ vệ sinh lưỡi bằng nhựa hiệu TC101A ION,,"19,000.0","16,151.41",0.0,0.0,0.0,0 ngày,0.0,0.0,Chiếc,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000356-1,,Dụng vụ vệ sinh lưỡi bằng nhựa hiệu TC101A ION,,"456,000.0","387,633.84",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000356,24.0,,03000356,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000355,8938522993598,Dụng cụ vệ sinh lưỡi bằng nhựa cứng hiệu TC101B ION,,"14,000.0","11,628.49",0.0,0.0,0.0,0 ngày,0.0,0.0,Chiếc,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000355-1,,Dụng cụ vệ sinh lưỡi bằng nhựa cứng hiệu TC101B ION,,"336,000.0","279,083.76",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000355,24.0,,03000355,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000354,8936182890318,Dụng cụ nạo lưỡi EQ Tech Better Oral Care/24,,"17,500.0","15,225.40",0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000354-1,,Dụng cụ nạo lưỡi EQ Tech Better Oral Care/24,,"420,000.0","365,409.60",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000354,24.0,,03000354,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000353,4983435754198,Cây cạo lưỡi Okamura/12,,"24,500.0","21,524.98",0.0,0.0,0.0,0 ngày,0.0,0.0,Gói,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000353-1,,Cây cạo lưỡi Okamura/12,,"294,000.0","258,299.76",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000353,12.0,,03000353,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000352,8800073500276,Chỉ nha khoa Jomi 50M - hộp/20,,"27,000.0","19,731.60",0.0,0.0,0.0,0 ngày,0.0,0.0,Hộp,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000352-1,,Chỉ nha khoa Jomi 50M - hộp/20,,"540,000.0","394,632.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000352,20.0,,03000352,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000351,4983435734909,Chỉ kẽ răng gói 90P Okamura,,"31,000.0","26,977.48",0.0,0.0,0.0,0 ngày,0.0,0.0,Gói,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000350,4983435734701,Chỉ kẽ răng DP-AFP70RCN,,"29,000.0","24,778.50",0.0,0.0,0.0,0 ngày,0.0,0.0,Hộp,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,"Chăm sóc cá nhân>>Chăm sóc răng miệng>>Tăm, Chỉ Nha Khoa",03000349,4958814057030,Chỉ kẽ răng 80P hồng Dr.Polir,,"31,000.0","26,977.48",0.0,0.0,0.0,0 ngày,0.0,0.0,Gói,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000348,6971345061060,Vỉ 5 bàn chải đánh răng người lớn PASA PS.106,,"27,000.0","20,300.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Vỉ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000347,6957355247298,Vỉ 5 bàn chải người lớn Geniya N0.729,,"35,000.0","19,285.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Vỉ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000346,6972516650625,Vỉ 5 Bàn chải đánh răng người lớn CHOOHC C62,,"27,000.0","20,300.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Vỉ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000345,6972516650632,Vỉ 3 cái Bàn chải đánh răng người lớn CHOOHC C63,,"30,000.0","17,762.50",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000345-1,,Vỉ 3 cái Bàn chải đánh răng người lớn CHOOHC C63,,"360,000.0","213,150.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000345,12.0,,03000345,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000343,8934839129217,P/S BC than bạc bộ 5 (5X1PC)/24,,"117,000.0","107,195.40",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000343-1,,P/S BC than bạc bộ 5 (5X1PC)/24,,"2,808,000.0","2,572,689.60",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000343,24.0,,03000343,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000342,8934839128456,731P/S Bàn Chải Đánh Răng Muối Đá Himalaya 48 Chiếc,,"30,000.0","38,922.63",0.0,0.0,0.0,0 ngày,0.0,0.0,Vỉ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000342-1,,731P/S Bàn Chải Đánh Răng Muối Đá Himalaya 48 Chiếc,,"1,080,000.0","1,401,214.68",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000342,36.0,,03000342,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000341,8934839128432,P/S BC muối tre vỉ 2 chiếc/36,,"44,000.0","40,208.98",0.0,0.0,0.0,0 ngày,0.0,0.0,Vỉ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000341-1,,P/S BC muối tre vỉ 2 chiếc/36,,"1,584,000.0","1,447,523.28",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000341,36.0,,03000341,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000340,8934839121457,P/S BC lông tơ sạch hiệu quả 2/36 bộ,,"31,000.0","26,059.31",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000340-1,,P/S BC lông tơ sạch hiệu quả 2/36 bộ,,"1,116,000.0","938,135.16",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000340,36.0,,03000340,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000339,8934839121464,P/S BC lông tơ mềm mại bộ 2/36,,"29,000.0","28,493.29",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000339-1,,P/S BC lông tơ mềm mại bộ 2/36,,"1,044,000.0","1,025,758.44",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000339,36.0,,03000339,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000338,8934839125905,P/S BC White Detox/48 cây,,"31,000.0","26,214.25",0.0,0.0,0.0,0 ngày,0.0,0.0,Chiếc,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000338-1,,P/S BC White Detox/48 cây,,"1,488,000.0","1,258,284.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000338,48.0,,03000338,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000337,8934839126667,P/S BC Than Hoạt Tính/24 bộ 3,,"67,000.0","59,587.97",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000337-1,,P/S BC Than Hoạt Tính/24 bộ 3,,"1,608,000.0","1,430,111.28",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000337,24.0,,03000337,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000330,8934839134020,P/S BC Bảo Vệ 123 12cây/25 vỉ,Unilever,"9,000.0","5,975.53",0.0,0.0,0.0,0 ngày,3.0,8.0,Cây,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000330-1,,P/S BC Bảo Vệ 123 12cây/25 vỉ,Unilever,"108,000.0","71,706.36",0.0,0.0,0.0,0 ngày,0.250,0.667,Thùng,03000330,12.0,,03000330,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000328,8934839126216,P/S BC BAKING SODA bộ đôi (2X1PC)/36,,"42,000.0","35,451.77",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000328-1,,P/S BC BAKING SODA bộ đôi (2X1PC)/36,,"1,512,000.0","1,276,263.72",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000328,36.0,,03000328,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000327,8934839132811,P/S BC 4D than bạc kháng khuẩn MP2 (2x1PC)/36,,"68,000.0","66,384.43",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000327-1,,P/S BC 4D than bạc kháng khuẩn MP2 (2x1PC)/36,,"2,448,000.0","2,389,839.48",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000327,36.0,,03000327,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000326,8934839132842,P/S BC 4D sạch đa chiều SP 1PC/48,,"46,000.0","39,566.02",0.0,0.0,0.0,0 ngày,0.0,0.0,Cây,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000326-1,,P/S BC 4D sạch đa chiều SP 1PC/48,,"2,208,000.0","1,899,168.96",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000326,48.0,,03000326,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000325,8934839132835,P/S BC 4D sạch sâu toàn bộ đa chiều MP2 (2x1PC)/36,,"70,000.0","51,654.72",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000325-1,,P/S BC 4D sạch sâu toàn bộ đa chiều MP2 (2x1PC)/36,,"2,520,000.0","1,859,569.92",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000325,36.0,,03000325,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000324,8934839132828,P/S BC 4D kháng khuẩn 1PC/48,,"42,000.0","42,032.96",0.0,0.0,0.0,0 ngày,0.0,0.0,Cây,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000324-1,,P/S BC 4D kháng khuẩn 1PC/48,,"2,016,000.0","2,017,582.08",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000324,48.0,,03000324,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000322,8934839132866,P/S BC 4D chăm sóc nướu MP2 (2x1PC)/36,,"62,000.0","49,870.57",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000322-1,,P/S BC 4D chăm sóc nướu MP2 (2x1PC)/36,,"2,232,000.0","1,795,340.52",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000322,36.0,,03000322,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000321,8934839126674,P/S BC muối tre bộ 3 (3X1PC)/24,,"57,000.0","53,607.78",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000321-1,,P/S BC muối tre bộ 3 (3X1PC)/24,,"1,368,000.0","1,286,586.72",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000321,24.0,,03000321,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000320,4902430678193,Oral-B Bàn chải trà đen/6,,"30,000.0","23,654.90",0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000320-1,,Oral-B Bàn chải trà đen/6,,"180,000.0","141,929.40",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000320,6.0,,03000320,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000319,4902430678346,Oral-B Bàn chải trà xanh /6,,"30,000.0","23,654.90",0.0,0.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000319-1,,Oral-B Bàn chải trà xanh /6,,"180,000.0","141,929.40",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000319,6.0,,03000319,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000318,8934839133658,Closeup BC Precision clean bộ 2/36,,"62,000.0","55,210.38",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000318-1,,Closeup BC Precision clean bộ 2/36,,"2,232,000.0","1,987,573.68",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000318,36.0,,03000318,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000316,8809063330151,Bộ đôi bàn chải đánh răng hiệu C1635E ION PAIR,,"63,000.0","55,559.80",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000316-1,,Bộ đôi bàn chải đánh răng hiệu C1635E ION PAIR,,"630,000.0","555,598.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000316,10.0,,03000316,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000315,6971345066423,Bộ đôi Bàn chải đánh răng người lớn PASA PS.642,,"20,000.0","11,503.33",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000315-1,,Bộ đôi Bàn chải đánh răng người lớn PASA PS.642,,"600,000.0","345,099.90",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000315,30.0,,03000315,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000314,6971345065273,Bộ đôi Bàn chải đánh răng người lớn PASA PS.527,,"15,500.0","8,965.83",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000314-1,,Bộ đôi Bàn chải đánh răng người lớn PASA PS.527,,"465,000.0","268,974.90",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000314,30.0,,03000314,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000313,6972516650472,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C47,,"25,000.0","13,533.33",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000313-1,,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C47,,"750,000.0","405,999.90",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000313,30.0,,03000313,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000312,6972516650427,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C42,,"20,000.0","13,533.33",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000312-1,,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C42,,"600,000.0","405,999.90",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000312,30.0,,03000312,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000311,6972516650410,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C41,,"18,000.0","14,886.67",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000311-1,,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C41,,"540,000.0","446,600.10",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000311,30.0,,03000311,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000310,6972516650403,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C40,,"28,000.0","16,104.67",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000310-1,,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C40,,"840,000.0","483,140.10",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000310,30.0,,03000310,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000309,6972516650441,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C44,,"21,000.0","11,503.33",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000309-1,,Bộ đôi Bàn chải đánh răng người lớn CHOOHC No.C44,,"630,000.0","345,099.90",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000309,30.0,,03000309,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000308,6971345068618,Bộ đôi Bàn chải đánh răng PASA N0.861,,"28,000.0","14,802.08",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000308-1,,Bộ đôi Bàn chải đánh răng PASA N0.861,,"672,000.0","355,249.92",0.0,0.0,0.0,0 ngày,0.0,0.0,Thùng,03000308,24.0,,03000308,,0,0.0,0,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc răng miệng>>Bàn chải đánh răng,03000307,8850006947814,Bộ đôi BCĐR Colgate Optic White Whitens teeth,,"85,000.0","73,920.42",0.0,0.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0,0.0,0,1,1,,,,,,,
